Person ID,Name,Freebase ID
5107,Harald Kuchenbecker,
5108,Jan Günzel,
5109,Bernd Liske,
5110,Bernd Wachsmuth,
5111,Hartmut Schliephacke,
5112,Viola Hoffmann,
5113,Petra Lemke,
5114,Petra Müller,
5115,Christa Wachsmuth,
5116,Karin Wachsmuth,
5117,Birol Ünel,
5118,Sibel Kekilli,/en/sibel_kekilli
5119,Catrin Striebeck,
5120,Güven Kıraç,
5121,Meltem Cumbul,/en/meltem_cumbul
5122,Stefan Gebelhoff,
5123,Demir Gökgöl,
5124,Cem Akin,
5125,Fatih Akin,
5126,Stefan Schubert,
5127,Ralph Schwingel,
5128,Daniel Waters,
5129,Paul Reubens,/en/paul_reubens
5130,Cristi Conaway,/en/cristi_conaway
5131,Diane Salinger,/en/diane_salinger
5132,Bob Badami,
5133,Bo Welch,/en/bo_welch
5134,Aysel İşcan,
5135,Rainer Klausmann,
5136,Andrew Bird,
5137,Harika Uygur,
5138,Tamo Kunz,
5139,Robert Englund,/en/robert_englund
5140,Wes Craven,/en/wes_craven
5141,Heather Langenkamp,/en/heather_langenkamp
5143,Barry Morrow,
5144,Ronald Bass,/en/ronald_bass
5145,Jack Murdock,
5146,Michael D. Roberts,/en/michael_d_roberts
5147,Ralph Seymour,
5148,Lucinda Jenney,/en/lucinda_jenney
5149,Bonnie Hunt,/en/bonnie_hunt
5150,Kim Robillard,/en/kim_robillard
5151,Beth Grant,/en/beth_grant
5152,Dolan Dougherty,
5153,Marshall Dougherty,
5154,Patrick Dougherty,
5156,Peter Dougherty,
5157,Andrew Dougherty,
5158,Loretta Wendt Jolivette,
5159,Donald E. Jones,
5160,Bryon P. Caunar,
5161,Donna J. Dickson,
5162,Mark Johnson,/en/mark_johnson_1945
5163,David McGiffert,
5164,Gail Mutrux,
5165,Dashiell Hammett,
5166,Stu Linder,
5167,Ida Random,
5168,Gabriel Byrne,/en/gabriel_byrne
5169,J.E. Freeman,
5170,Mike Starr,/en/mike_starr_1950
5171,Al Mancini,/en/al_mancini
5172,Richard Woods,
5174,Barry Sonnenfeld,/en/barry_sonnenfeld
5175,Michael R. Miller,
5176,Sam McMurray,/en/sam_mcmurray
5177,"Randall ""Tex"" Cobb",/en/randall_tex_cobb
5178,T.J. Kuhn,
5179,Lynne Kitei,
5180,David Dodge,
5181,John Michael Hayes,
5182,John Williams,/en/john_williams_1903
5183,Brigitte Auber,
5184,Lyn Murray,
5185,Jean Martinelli,
5186,Georgette Anys,
5187,J. McMillan Johnson,
5188,Hal Pereira,
5191,Thomas Bahmann,
5192,Marco Kreuzpaintner,
5193,Matthew Caws,
5194,Daniel Gottschalk,
5195,Hansjörg Weißbrich,
5196,Heike Lange,
5197,Anke Winckler,
5198,Jens Oberwetter,
5199,Benedict Hoermann,
5200,Florian Niederleithinger,
5201,Robert Stadlober,
5202,Kostja Ullmann,
5203,Alicja Bachleda-Curuś,
5204,Jürgen Tonkel,
5205,Tristano Casanova,
5206,Miriam Morgenstern,
5207,Marlon Kittel,/en/marlon_kittel
5208,Hanno Koffler,
5209,Joseph M'Barek,
5210,Alexa Maria Surholt,
5211,Jeff Fischer,
5212,Michael Wiesner,
5213,Benjamin Vilzmann,
5214,Ludwig Blochberger,
5215,Nancy Steiner,
5216,Gus Van Sant,/en/gus_van_sant
5217,Walt Curtis,
5218,Doug Cooeyate,
5219,Sam Downey,
5220,Nyla McCarthy,
5221,Ray Monge,
5222,Robert Lee Pitchlynn,
5223,Tim Streeter,
5224,Peter Dammann,
5225,Karen Kitchen,
5226,Creighton Lindsay,
5227,John J. Campbell,
5228,Herbert Grönemeyer,/en/herbert_gronemeyer
5229,Klaus Wennemann,
5230,Hubertus Bengsch,
5231,Wolfgang Petersen,/en/wolfgang_petersen
5232,Martin May,
5233,Heinz Hoenig,
5234,Claude-Oliver Rudolph,
5235,Jan Fedder,
5236,Lothar-Günther Buchheim,
5238,Günter Rohrbach,
5239,Michael Bittins,
5240,Klaus Doldinger,
5241,Jost Vacano,
5242,Hannes Nikel,
5243,Willy Schlenter,
5244,Götz Weidner,
5246,Reginald Rose,/en/reginald_rose
5247,John Fiedler,/en/john_fiedler
5248,Lee J. Cobb,/en/lee_j_cobb
5249,E.G. Marshall,/en/e_g_marshall
5250,Jack Klugman,/en/jack_klugman
5251,Jack Warden,/en/jack_warden
5252,Joseph Sweeney,
5254,George Voskovec,/en/jiri_voskovec
5255,Robert Webber,/en/robert_webber
5256,James Kelly,
5257,Billy Nelson,
5258,John Savoca,
5259,George Justin,/en/george_justin
5260,Kenyon Hopkins,
5261,Boris Kaufman,
5262,Carl Lerner,
5263,Robert Markel,
5264,Herman Buchman,
5265,James A. Gleason,
5266,Rüdiger Vogler,
5267,Ulrich Felsberg,/en/ulrich_felsberg
5268,Paulo Branco,
5269,João Canijo,
5270,Zé Branco,
5271,Lisa Rinzler,
5272,Anne Schnee,
5273,Jaime Brito,
5274,Patrick Bauchau,/en/patrick_bauchau
5275,Vasco Sequeira,
5276,Joel Cunha Ferreira,
5277,Sofia Bénard da Costa,
5278,Vera Cunha Rocha,
5279,Elisabete Cunha Rocha,
5280,Ricardo Colares,
5281,Spike Lee,/en/spike_lee
5282,Russell Gewirtz,
5283,Karen Kehela Sherwood,
5284,Kim Roth,
5285,Daniel M. Rosenberg,
5286,Jonathan Filley,/en/jonathan_filley
5287,Terence Blanchard,/en/terence_blanchard
5288,A.R. Rahman,/en/a_r_rahman
5289,Barry Alexander Brown,
5290,Kim Taylor-Coleman,
5291,Donna Berwick,
5292,Denzel Washington,/en/denzel_washington
5293,Willem Dafoe,/en/willem_dafoe
5294,Chiwetel Ejiofor,/en/chiwetel_ejiofor
5295,Carlos Andrés Gómez,
5296,James Ransone,/en/james_ransone
5297,Bernie Rachelle,
5298,Victor Colicchio,
5299,Cassandra Freeman,
5300,Peter Frechette,/en/peter_frechette
5301,Waris Ahluwalia,
5302,Gerry Vichi,
5303,Rafael Osorio,
5304,"Rodney ""Bear"" Jackson",
5305,Adam Erbacher,
5306,Lasse Hallström,/en/lasse_hallstrom
5307,Joanne Harris,
5308,Robert Nelson Jacobs,
5309,Judi Dench,/en/judi_dench
5310,Antonio Gil,/en/antonio_gil
5311,Hélène Cardona,
5312,Hugh O'Conor,/en/hugh_oconor
5313,Lena Olin,/en/lena_olin
5314,Aurelien Parent Koenig,
5315,Victoire Thivisol,
5316,Harrison Pratt,
5317,Gaelan Connell,/en/gaelan_connell
5318,Élisabeth Commelin,/en/elisabeth_commelin
5319,Ron Cook,/en/ron_cook
5320,Leslie Caron,/en/leslie_caron
5322,David Brown,
5323,Mark Cooper,
5324,Kit Golden,
5325,Leslie Holleran,
5326,Meryl Poster,/en/meryl_poster
5327,Andrew Mondshein,
5328,Kerry Barden,
5329,David Gropman,
5330,Lucy Richardson,
5331,Stephenie McMillan,
5332,Renee Ehrlich Kalfus,
5333,Christine Beveridge,
5334,Sallie Jaye,
5335,Elizabeth Yianni-Georgiou,
5336,Patty York,
5337,Dan Korintus,
5338,Kyrsten Mate,
5339,David Boulton,
5340,David Carbonara,
5341,Richard Burton,/en/richard_burton
5342,Mike Nichols,/en/mike_nichols
5344,Meg Ryan,/en/meg_ryan
5345,Bennett Miller,
5346,Dan Futterman,/en/dan_futterman
5347,Gerald Clarke,
5348,Allie Mickelson,
5349,Craig Archibald,
5350,Bronwen Coleman,
5351,Kate Shindle,
5352,David Wilson Barnes,
5353,Michael J. Burg,
5354,Kwesi Ameyaw,/en/kwesi_ameyaw
5355,Andrew Farago,
5356,Caroline Baron,
5357,Michael Ohoven,
5358,William Vince,
5359,Mychael Danna,
5360,Adam Kimmel,
5361,Christopher Tellefsen,
5362,Heike Brandstatter,
5363,Coreen Mayrs,
5364,Kelci Stephenson,
5365,Clifton Collins Jr.,/en/clifton_collins_jr
5367,Zach Braff,/en/zach_braff
5368,Kenneth Graymez,
5369,George C. Wolfe,
5370,Austin Lysy,
5371,Gary Gilbert,
5372,Ron Leibman,/en/ron_leibman
5373,Trisha LaFache,
5374,Jim Parsons,/en/jim_parsons
5375,Geoffrey Arend,
5376,Jean Smart,/en/jean_smart
5377,Ato Essandoh,/en/ato_essandoh
5378,Pamela Abdy,
5379,Dan Halsted,/en/dan_halsted
5380,Richard Klubeck,
5381,Michael Shamberg,
5382,Stacey Sher,
5384,Method Man,/en/method_man
5385,Jackie Hoffman,/en/jackie_hoffman
5386,William H. Brown,
5387,Lawrence Sher,
5388,Myron Kerstein,
5389,Judy Becker,
5390,Laura Ballinger,
5391,Heather Loeffler,
5392,Michael Wilkinson,
5393,Chad Fischer,
5394,Alexi Murdoch,
5395,Alex Burns,
5396,Tullio Pinelli,
5397,Ennio Flaiano,
5398,Dino De Laurentiis,
5399,Otello Martelli,
5401,Anthony Quinn,/en/anthony_quinn
5402,Giulietta Masina,/en/giulietta_masina
5403,Richard Basehart,/en/richard_basehart
5404,Aldo Silvani,
5405,Marcella Rovere,
5406,Livia Venturini,
5407,Gustavo Giorgi,
5408,Yami Kamadeva,
5409,Mario Passante,
5410,Anna Primula,
5411,Sanaa Lathan,/en/sanaa_lathan
5412,Raoul Bova,/en/raoul_bova
5414,Colin Salmon,/en/colin_salmon
5415,Joseph Rye,
5416,Agathe de La Boulaye,/en/agathe_de_la_boulaye
5417,Carsten Nørgaard,/en/carsten_norgaard
5418,Hubert Koundé,/en/hubert_kounde
5419,Saïd Taghmaoui,/en/said_taghmaoui
5420,Abdel Ahmed Ghili,
5421,Sam Troughton,/en/sam_troughton
5422,Solo,
5423,Joseph Momo,
5424,Héloïse Rauth,
5425,Christophe Rossignon,
5426,Gilles Sacuto,
5427,Alain Rocca,
5428,Adeline Lecallier,
5429,Assassin,
5430,Harald Kloser,
5431,Pierre Aïm,
5432,David Johnson,
5433,Scott Stevenson,
5434,Giuseppe Ponturo,
5435,Virginie Montel,
5436,Gilles Conseil,
5437,Vincent Tulli,
5438,Richard Bridgland,
5439,Dominique Dalmasso,
5440,François Levantal,
5441,Édouard Montoute,/en/edouard_montoute
5442,Benoît Magimel,
5443,Vincent Lindon,
5444,Philippe Nahon,
5445,Zinedine Soualem,
5446,David Hand,
5448,Wilhelm Grimm,
5449,Ted Sears,
5450,Richard Creedon,
5451,Otto Englander,/en/otto_englander
5452,Dick Rickard,
5453,Earl Hurd,
5454,Merrill De Maris,
5455,Dorothy Ann Blank,
5456,Webb Smith,
5457,Roy Atwell,
5460,Adriana Caselotti,/en/adriana_caselotti
5461,Eddie Collins,
5462,Pinto Colvig,/en/pinto_colvig
5463,Marion Darlington,
5464,Billy Gilbert,/en/billy_gilbert
5465,Otis Harlan,
5466,Frank Churchill,
5467,Leigh Harline,
5468,Max Morgan,
5469,Ralph Fiennes,/en/ralph_fiennes
5470,Kristin Scott Thomas,/en/kristin_scott_thomas
5471,Naveen Andrews,/en/naveen_andrews
5472,Colin Firth,
5473,Julian Wadham,/en/julian_wadham
5474,Kevin Whately,/en/kevin_whately
5475,Clive Merrison,/en/clive_merrison
5476,Nino Castelnuovo,
5477,Hichem Rostom,
5478,Peter Rühring,
5479,Geordie Johnson,
5480,Torri Higginson,/en/torri_higginson
5481,Liisa Repo-Martell,
5482,Raymond Coulthard,/en/raymond_coulthard
5483,Philip Whitchurch,/en/philip_whitchurch
5484,Scott Greenstein,
5485,Paul Zaentz,
5486,Steve E. Andrews,
5487,Alessandro von Norman,
5488,Gabriel Yared,
5489,Michelle Guish,
5490,David Rubin,
5491,Stuart Craig,
5492,Aurelio Crugnola,
5493,Ann Roth,/en/ann_roth
5494,Gary Jones,/en/gary_jones
5495,Michael Ondaatje,
5496,Mehmet Kurtuluş,
5497,Aleksandar Jovanović,
5498,Adam Bousdoukos,
5499,Regula Grauwiller,
5500,İdil Üner,
5501,Gary Fleder,/en/gary_fleder
5502,Bill Nunn,/en/bill_nunn
5503,Gabrielle Anwar,/en/gabrielle_anwar
5504,Michael Nicolosi,
5505,Cary Woods,
5506,Elliot Davis,
5507,Ronnie Yeskel,
5508,Nelson Coates,
5509,Wolfgang Kohlhaase,
5510,Inka Friedrich,
5511,Nadja Uhl,
5512,Andreas Schmidt,
5513,Stephanie Schönfeld,
5514,Vincent Redetzki,
5515,Christel Peters,
5516,Kurt Radeke,
5517,Hannes Stelzer,
5518,Barbara Bachmann,
5519,Pascal Comelade,
5520,Andreas Höfer,
5521,Natalja Meier,
5522,Traute Hoess,
5523,Veit Schubert,
5524,Andrew Adamson,
5525,C.S. Lewis,/en/c_s_lewis
5526,Georgie Henley,/en/georgie_henley
5527,Skandar Keynes,/en/skandar_keynes
5528,William Moseley,
5529,Anna Popplewell,/en/anna_popplewell
5530,James McAvoy,/en/james_mcavoy
5531,Kiran Shah,
5532,Judy McIntosh,
5533,Elizabeth Hawthorne,/en/elizabeth_hawthorne
5534,Patrick Kake,/en/patrick_kake
5535,Rachael Henley,
5536,Mark Wells,
5537,Sophie Winkleman,/en/sophie_winkleman
5538,Ray Winstone,/en/ray_winstone
5539,Dawn French,/en/dawn_french
5540,Cameron Rhodes,/en/cameron_rhodes
5541,Philip Steuer,
5542,Sim Evan-Jones,
5543,Douglas Gresham,
5544,Perry Moore,
5545,K.C. Hodenfield,
5546,Jim May,
5547,Roger Ford,
5548,Kerrie Brown,
5549,Isis Mussenden,
5550,Ann Peacock,
5551,Christopher Markus,/en/christopher_markus
5552,Stephen McFeely,/en/stephen_mcfeely
5553,Harry Gregson-Williams,
5554,Oscar Ortega Sánchez,
5555,Sergio Donati,
5556,Giuseppe Ruzzolini,
5557,Andrea Crisanti,
5558,Dario Micheli,
5559,Franco Carretti,
5560,Michael Billingsley,
5561,Antonio Margheriti,
5563,James Coburn,/en/james_coburn
5564,Maria Monti,
5565,Rik Battaglia,
5566,Franco Graziosi,
5567,Romolo Valli,
5568,Antoine Saint-John,
5569,Vivienne Chandler,
5570,David Warbeck,/en/david_warbeck
5571,Giulio Battiferri,
5572,Joel Schumacher,/en/joel_schumacher
5573,Lee Batchler,
5574,Janet Scott Batchler,
5575,Akiva Goldsman,/en/akiva_goldsman
5576,Val Kilmer,/en/val_kilmer
5577,Chris O'Donnell,/en/chris_odonnell
5578,Debi Mazar,/en/debi_mazar
5579,Elizabeth Sanders,
5580,Peter Macgregor-Scott,
5581,Elliot Goldenthal,/en/elliot_goldenthal
5582,Stephen Goldblatt,/en/stephen_goldblatt
5583,Mark Stevens,
5584,Dennis Virkler,
5585,Barbara Ling,
5586,Yeardley Smith,/en/yeardley_smith
5587,Hank Azaria,/en/hank_azaria
5588,Alicia Silverstone,/en/alicia_silverstone
5589,John Glover,/en/john_glover
5590,Elle Macpherson,/en/elle_macpherson
5591,Daniel Blum,
5592,Ulrich Kodjo Wendt,
5593,Frank Barbian,
5594,Ingeborg Molitoris,
5595,Guido Amin Fahim,
5596,Helen Achtermann,
5597,Nicola Faas,
5598,Kai Lüde,
5599,Mustafa Enver Akin,
5600,Marc Hosemann,
5601,Sarah Trigger,
5602,David Lynch,/en/david_lynch
5603,John Roach,
5604,Mary Sweeney,
5605,Richard Farnsworth,/en/richard_farnsworth
5606,Sissy Spacek,/en/sissy_spacek
5607,Jane Galloway Heitz,
5608,Joseph A. Carpenter,
5609,Donald Wiegert,
5610,Tracey Maloney,
5611,Dan Flannery,/en/dan_flannery
5612,Ed Grennan,
5613,Jack Walsh,
5614,Gil Pearson,
5615,Barbara June Patterson,
5616,Everett McGill,/en/everett_mcgill
5617,James Cada,
5618,Barbara Kingsley,
5619,Jim Haun,
5620,Kevin Farley,/en/kevin_farley
5621,John Farley,
5622,Leroy Swadley,
5623,Ralph Feldhacker,
5624,Pierre Edelman,
5625,Neal Edelstein,
5626,Michael Polaire,
5628,Angelo Badalamenti,/en/angelo_badalamenti
5629,Freddie Francis,/en/freddie_francis
5630,Jane Alderman,
5631,Lynn Blumenthal,
5632,Jack Fisk,/en/jack_fisk
5633,Barbara Haberecht,
5634,Patricia Norris,
5635,Walter Spencer,
5636,Helmut Dietl,
5637,Patrick Süskind,/en/patrick_suskind
5638,Dario Farina,
5639,Jürgen Jürges,
5640,Frank J. Müller,
5641,Inez Regnier,
5642,Albrecht Konrad,
5643,Ernestine Hipper,
5644,Alexandra Maria Lara,/en/alexandra_maria_lara
5645,Anke Engelke,/en/anke_engelke
5646,Justus von Dohnányi,/en/justus_von_dohnanyi
5647,Marily Milia,
5648,Harald Schmidt,/en/harald_schmidt
5649,Christoph Maria Herbst,/en/christoph_maria_herbst
5650,Richard Beek,
5651,Norbert Preuss,
5652,Klaus Spinnler,
5653,Anja Föringer,
5654,Hans Janke,
5655,Wes Anderson,
5656,Noah Baumbach,
5657,Anjelica Huston,/en/anjelica_huston
5658,Michael Gambon,/en/michael_gambon
5659,Seu Jorge,/en/seu_jorge
5661,Matthew Gray Gubler,/en/matthew_gray_gubler
5662,Antonio Monda,
5663,Isabella Blow,
5664,Barry Mendel,
5665,Dan Beers,
5666,Mark Mothersbaugh,/en/mark_mothersbaugh
5667,Robert D. Yeoman,
5668,David Moritz,
5669,Douglas Aibel,
5670,Mark Friedberg,
5671,Milena Canonero,
5672,Stefano Maria Ortolani,
5673,Marco Trentini,
5674,Eugenio Ulissi,
5675,Anastasia Webb,/en/anastasia_webb
5676,Marcello Mastroianni,/en/marcello_mastroianni
5677,John Lordan,
5678,Brunello Rondi,
5679,Angelo Rizzoli,
5680,Gianni Di Venanzo,
5681,Piero Gherardi,
5682,Anouk Aimée,/en/anouk_aimee
5683,Sandra Milo,
5684,Rossella Falk,
5685,Barbara Steele,/en/barbara_steele
5686,Caterina Boratto,
5687,Eddra Gale,
5688,Guido Alberti,
5689,Grim Natwick,
5690,James Algar,/en/james_algar
5691,Samuel Armstrong,
5692,Art Babbitt,
5693,Jack Campbell,
5694,Robert Forster,/en/robert_forster
5695,Sid Haig,/en/sid_haig
5696,Bruce Beresford,/en/bruce_beresford
5697,Alfred Uhry,
5698,Jessica Tandy,/en/jessica_tandy
5699,Patti LuPone,/en/patti_lupone
5700,Esther Rolle,/en/esther_rolle
5701,Joann Havrilla,
5702,William Hall Jr.,
5703,Clarice F. Geigerman,
5704,Muriel Moore,
5705,Sylvia Kaler,
5706,Robert Doudell,
5707,Lili Fini Zanuck,/en/lili_fini_zanuck
5708,Peter James,
5709,Bruno Rubeo,
5710,Elizabeth McBride,
5712,Laura Perlman,
5713,Chris Wedge,
5714,Carlos Saldanha,
5715,Michael J. Wilson,/en/michael_j_wilson
5716,Michael Berg,
5717,Peter Ackerman,
5718,John C. Donkin,
5719,Lori Forte,
5720,Chris Meledandri,
5721,John Carnochan,
5723,John Leguizamo,/en/john_leguizamo
5724,Denis Leary,/en/denis_leary
5725,Goran Višnjić,
5726,Cedric the Entertainer,/en/cedric_the_entertainer
5727,Diedrich Bader,/en/diedrich_bader
5728,James C. Katz,
5729,Kim Novak,/en/kim_novak
5730,Barbara Bel Geddes,/en/barbara_bel_geddes
5731,Tom Helmore,/en/tom_helmore
5732,Henry Jones,/en/henry_jones_1912
5733,Pierre Boileau,
5734,Thomas Narcejac,
5735,Alec Coppel,
5736,Samuel A. Taylor,
5737,Raymond Bailey,/en/raymond_bailey
5738,Ellen Corby,/en/ellen_corby
5739,Konstantin Shayne,
5740,Lee Patrick,
5741,Matt Groening,/en/matt_groening
5742,Stefan Krohmer,
5743,Katrin Schlösser,
5744,Eva-Marie Martens,
5745,Silke Fischer,
5747,Nina Haun,
5748,Silke Sommer,
5749,Annette Drees,
5750,Petra Misovic,
5751,Patrick Orth,
5752,Henrik Sauer,
5753,Gisela Zick,
5754,Steffen Graubaum,
5755,Robert Seeliger,
5756,Peter Davor,
5757,Svea Lohde,
5758,Lucas Kotaranin,
5759,Nicole Marischka,
5760,Gábor Altorjay,
5761,Michael Benthin,
5762,Daniel Nocke,
5763,Jacques Tati,
5764,Jean-Pierre Zola,
5765,Adrienne Servantie,
5766,Lucien Frégis,
5767,Betty Schneider,
5768,Jean-François Martial,
5769,Dominique Marie,
5770,Yvonne Arnaud,
5771,Adelaide Danieli,
5772,Alain Bécourt,
5773,Régis Fontenay,
5774,Jacques Lagrange,
5775,Jean L'Hôte,
5776,Jaki Brown,
5777,Robyn M. Mitchell,
5778,Louis Dolivet,
5779,David Wasco,
5780,Alain Térouanne,
5781,Fred Orain,
5782,Franck Barcellini,
5783,Alain Romans,
5784,Norbert Glanzberg,
5785,Suzanne Baron,
5786,Henri Schmitt,
5787,Ferenc Molnár,
5788,James Cagney,/en/james_cagney
5789,Horst Buchholz,/en/horst_buchholz
5790,Pamela Tiffin,/en/pamela_tiffin
5791,Arlene Francis,/en/arlene_francis
5792,Howard St. John,/en/howard_st_john
5793,Liselotte Pulver,
5794,Hanns Lothar,
5795,Leon Askin,/en/leon_askin
5796,Ralf Wolter,
5797,Karl Lieffen,
5798,Hubert von Meyerinck,
5799,Loïs Bolton,
5800,Til Kiwe,
5801,Henning Schlüter,
5802,Karl Ludwig Lindt,
5803,Christine Allen,
5804,John Allen,
5805,André Previn,/en/andre_previn
5806,Daniel L. Fapp,
5807,Robert Stratil,
5808,Heinrich Weidemann,
5809,Basil Fenton-Smith,
5810,Luciano Vincenzoni,
5811,Agenore Incrocci,
5812,Furio Scarpelli,
5813,Aldo Giuffrè,
5814,Luigi Pistilli,
5815,Rada Rassimov,/en/rada_rassimov
5816,John Bartha,
5817,Livio Lorenzon,
5818,Antonio Casale,
5819,Angelo Novi,
5820,Alberto Grimaldi,
5821,Eugenio Alabiso,
5822,Joe D'Augustine,
5823,Julie Andrews,
5825,David Tomlinson,/en/david_tomlinson
5826,Glynis Johns,/en/glynis_johns
5827,Hermione Baddeley,/en/hermione_baddeley
5828,Reta Shaw,/en/reta_shaw
5829,Karen Dotrice,/en/karen_dotrice
5830,Matthew Garber,
5831,Arthur Treacher,/en/arthur_treacher
5832,Reginald Owen,/en/reginald_owen
5833,Ed Wynn,/en/ed_wynn
5834,Robert Stevenson,/en/robert_stevenson_1905
5835,P.L. Travers,
5836,Bill Walsh,/en/bill_walsh_1913
5837,Don DaGradi,
5838,Richard M. Sherman,/en/richard_m_sherman
5839,Robert B. Sherman,/en/robert_b_sherman
5840,Edward Colman,
5841,Cotton Warburton,
5842,William H. Tuntke,
5843,José Terrón,
5844,Detlev Buck,
5845,Zoran Drvenkar,
5846,Gregor Tressnow,
5847,David Kross,
5848,Erhan Emre,
5849,Oktay Özdemir,
5850,Kida Khodr Ramadan,
5851,Arnel Taci,
5852,Kai Michael Müller,
5853,Hans Löw,
5854,Jan Henrik Stahlberg,
5855,Sinan Akdeniz,
5856,Ali-Kemal Akyaz,
5857,Peter Bucksch,
5858,Hassan Chahrour,
5859,Roland Florstedt,
5860,Stephan Grossmann,
5861,Rebecca Hessing,
5862,Bernhard Howe,
5863,Franziska Jünger,
5864,Claus Boje,
5865,Kolja Brandt,
5866,Astrid Rosenfeld,
5867,Udo Kramer,
5868,Daniel Ringwald,
5869,Jale Kustaloglu,
5870,Anne Baeker,
5871,Kristina Jansen,
5872,Joshua Marston,/en/joshua_marston
5873,Paul S. Mezey,
5874,Jaime Osorio Gómez,
5875,Becky Glupczynski,
5876,Gigia Jaramillo,
5877,Vincenzo Natali,/en/vincenzo_natali
5878,Rodrigo Guerrero,
5879,Orlando Tobón,
5880,André Bijelic,
5881,Leonardo Heiblum,
5882,Jacobo Lieberman,
5883,Graeme Manson,/en/graeme_manson
5884,Anne McCabe,
5885,Yann Blanc,
5886,Carrie Stewart,
5887,Catalina Sandino Moreno,/en/catalina_sandino_moreno
5888,Nicole de Boer,/en/nicole_de_boer
5889,Nicky Guadagni,/en/nicky_guadagni
5890,Virgina Ariza,
5891,Yenny Paola Vega,
5892,David Hewlett,/en/david_hewlett
5893,Rodrigo Sánchez Borhorquez,
5894,Andrew Miller,
5895,Charles Albert Patiño,
5896,Wilson Guerrero,
5897,Wayne Robson,/en/wayne_robson
5898,Johanna Andrea Mora,
5899,Evangelina Morales,
5900,Maurice Dean Wint,/en/maurice_dean_wint
5901,Mehra Meh,
5902,Guilied Lopez,
5903,Victor Macias,
5904,Betty Orr,
5905,Hugo Ferro,
5906,Ana María Acosta,
5907,Mark Korven,
5908,Derek Rogers,
5909,John Sanders,
5910,Jasna Stefanovic,
5911,Elizabeth Avellan,
5912,Graeme Revell,
5913,Beth Sepko,
5914,Mary Vernieu,
5915,Jaime King,/en/jaime_king
5916,Rosario Dawson,/en/rosario_dawson
5917,Ernie Barbarash,/en/ernie_barbarash
5918,Zachary Bennett,/en/zachary_bennett
5919,Stephanie Moore,
5920,Michael Riley,/en/michael_riley
5921,Martin Roach,
5922,David Huband,/en/david_huband
5923,Mike 'Nug' Nahrgang,
5924,Richard McMillan,/en/richard_mcmillan
5925,Joshua Peace,/en/joshua_peace
5926,Terri Hawkes,/en/terri_hawkes
5927,Tony Munch,
5928,Suzanne Colvin-Goulding,
5929,Jon P. Goulding,
5930,Norman Orenstein,
5931,François Dagenais,
5932,Mitch Lackie,
5933,Mark Sanders,
5934,Danis Goulet,
5935,Sean Hood,/en/sean_hood
5936,Lauren McLaughlin,
5937,Kari Matchett,/en/kari_matchett
5938,Geraint Wyn Davies,/en/geraint_wyn_davies
5939,Grace Lynn Kung,/en/grace_lynn_kung
5940,Matthew Ferguson,/en/matthew_ferguson
5941,Neil Crone,/en/neil_crone
5942,Barbara Gordon,
5943,Lindsey Connell,
5944,Greer Kent,
5945,Bruce Gray,/en/bruce_gray
5946,Philip Akin,/en/philip_akin
5947,Paul Robbins,
5948,Andrew Scorer,
5949,Diana Magnus,
5950,Seymour Cassel,/en/seymour_cassel
5952,Ted Hope,
5953,Spike Jonze,/en/spike_jonze
5955,Russell Icke,
5956,Peter Andrus,
5957,Gene Serdena,
5958,Hilary Duff,/en/hilary_duff
5959,Bobby Pyle,
5960,Mary Kay Place,/en/mary_kay_place
5961,Anita Ekberg,/en/anita_ekberg
5962,Yvonne Furneaux,
5963,Magali Noël,
5964,Alain Cuny,
5965,Annibale Ninchi,
5966,Walter Santesso,
5967,Valeria Ciangottini,
5968,Riccardo Garrone,
5969,Ida Galli,
5970,Pier Paolo Pasolini,
5971,Franco Magli,
5972,John Álex Toro,
5973,Patricia Rae,
5974,Reza Bagher,
5975,Mikael Niemi,
5976,Erik Norberg,
5977,Niklas Ulfvarson,
5978,Max Enderfors,
5979,Tommy Vallikari,
5980,Andreas af Enehielm,
5981,Markus Selin,
5982,Joachim Stridsberg,
5983,Katinka Faragó,
5984,Kerstin Bonnier,
5985,Thomas Gammeltoft,
5986,Johan Mardell,
5987,Per-Erik Svensson,
5988,Jukka Helle,
5989,Jussi Lepistö,
5990,Nina Sackmann,
5991,Halfdan E,
5992,Lars Daniel Terkelsen,
5993,Robert Nordström,
5994,Fredrik Morheden,
5996,Anna Asp,
5997,Karin Sundvall,
5998,Jarmo Mäkinen,/en/jarmo_makinen
5999,Kati Outinen,
6000,Tarja-Tuulikki Tarsala,
6001,Björn Kjellman,
6002,Göran Forsmark,
6003,Lisa Lindgren,
6004,Sten Ljunggren,
6005,Annika Marklund,
6007,Maggie Roswell,/en/maggie_roswell
6008,Harry Shearer,/en/harry_shearer
6009,Pamela Hayden,
6011,Michael Haneke,/en/michael_haneke
6012,Daniel Auteuil,
6014,Annie Girardot,/en/annie_girardot
6015,Bernard Le Coq,
6016,Walid Afkir,
6017,Lester Makedonsky,
6018,Daniel Duval,/en/daniel_duval
6019,Nathalie Richard,/en/nathalie_richard
6020,Denis Podalydès,
6022,Caroline Baehr,/en/caroline_baehr
6023,Christian Benedetti,
6024,Loïc Brabant,
6026,Ralph Rieckermann,
6027,Christian Berger,
6028,Michael Hudecek,
6029,Nadine Muse,
6030,Kris Portier de Bellair,
6031,Emmanuel de Chauvigny,
6032,Christoph Kanter,
6033,Lisy Christl,
